id,entity
4706,BE0003727_target
4707,BE0000765_target
4708,BE0004659_target
4709,BE0009142_target
4710,BE0009376_target
4711,BE0000246_target
4712,BE0003591_target
4713,BE0001025_target
4714,BE0003756_target
4715,BE0002388_target
4716,BE0004654_target
4717,BE0004851_target
4718,BE0009851_target
4719,BE0003554_target
4720,BE0003555_target
4721,BE0003553_target
4722,BE0009827_target
4723,BE0002804_target
4724,BE0000854_target
4725,BE0000683_target
4726,BE0003620_target
4727,BE0000959_target
4728,BE0002459_target
4729,BE0005034_target
4730,BE0005047_target
4731,BE0003471_target
4732,BE0002439_target
4733,BE0000382_target
4734,BE0000871_target
4735,BE0000021_target
4736,BE0004775_target
4737,BE0000464_target
4738,BE0000051_target
4739,BE0000059_target
4740,BE0001159_target
4741,BE0001203_target
4742,BE0005820_target
4743,BE0008716_target
4744,BE0004428_target
4745,BE0000612_target
4746,BE0009811_target
4747,BE0009812_target
4748,BE0010209_target
4749,BE0008669_target
4750,BE0009940_target
4751,BE0009941_target
4752,BE0009961_target
4753,BE0000173_target
4754,BE0000979_target
4755,BE0001095_target
4756,BE0001074_target
4757,BE0002374_target
4758,BE0005187_target
4759,BE0009710_target
4760,BE0004782_target
4761,BE0000785_target
4762,BE0001069_target
4763,BE0001868_target
4764,BE0003395_target
4765,BE0002392_target
4766,BE0000142_target
4767,BE0009972_target
4768,BE0001200_target
4769,BE0001080_target
4770,BE0000948_target
4771,BE0010965_target
4772,BE0001979_target
4773,BE0000923_target
4774,BE0000428_target
4775,BE0002365_target
4776,BE0005808_target
4777,BE0000951_target
4778,BE0000736_target
4779,BE0000958_target
4780,BE0000131_target
4781,BE0009850_target
4782,BE0005295_target
4783,BE0001100_target
4784,BE0001169_target
4785,BE0000642_target
4786,BE0001680_target
4787,BE0000186_target
4788,BE0000993_target
4789,BE0004003_target
4790,BE0001004_target
4791,BE0003659_target
4792,BE0000227_target
4793,BE0000400_target
4794,BE0000465_target
4795,BE0001207_target
4796,BE0001694_target
4797,BE0004957_target
4798,BE0003475_target
4799,BE0000074_target
4800,BE0009966_target
4801,BE0001042_target
4802,BE0000672_target
4803,BE0000987_target
4804,BE0000944_target
4805,BE0000838_target
4806,BE0000841_target
4807,BE0000842_target
4808,BE0000840_target
4809,BE0000891_target
4810,BE0000435_target
4811,BE0000839_target
4812,BE0001284_target
4813,BE0008998_target
4814,BE0001356_target
4815,BE0005587_target
4816,BE0002453_target
4817,BE0005539_target
4818,BE0004742_target
4819,BE0003775_target
4820,BE0004315_target
4821,BE0005595_target
4822,BE0001019_target
4823,BE0000843_target
4824,BE0010009_target
4825,BE0000915_target
4826,BE0003623_target
4827,BE0000859_target
4828,BE0000860_target
4829,BE0000861_target
4830,BE0010216_target
4831,BE0000847_target
4832,BE0000887_target
4833,BE0000848_target
4834,BE0001026_target
4835,BE0005551_target
4836,BE0003723_target
4837,BE0003486_target
4838,BE0004430_target
4839,BE0004816_target
4840,BE0002464_target
4841,BE0004849_target
4842,BE0001047_target
4843,BE0001094_target
4844,BE0004647_target
4845,BE0004648_target
4846,BE0003676_target
4847,BE0002402_target
4848,BE0003823_target
4849,BE0009963_target
4850,BE0004908_target
4851,BE0001223_target
4852,BE0000443_target
4853,BE0009708_target
4854,BE0004841_target
4855,BE0000622_target
4856,BE0008725_target
4857,BE0001608_target
4858,BE0008990_target
4859,BE0008991_target
4860,BE0009013_target
4861,BE0003175_target
4862,BE0005817_target
4863,BE0001140_target
4864,BE0001145_target
4865,BE0001683_target
4866,BE0004528_target
4867,BE0005807_target
4868,BE0000720_target
4869,BE0003106_target
4870,BE0002467_target
4871,BE0008980_target
4872,BE0005844_target
4873,BE0004590_target
4874,BE0003844_target
4875,BE0004542_target
4876,BE0000125_target
4877,BE0004779_target
4878,BE0005815_target
4879,BE0003523_target
4880,BE0005833_target
4881,BE0005834_target
4882,BE0001003_target
4883,BE0003491_target
4884,BE0005835_target
4885,BE0000187_target
4886,BE0008955_target
4887,BE0008993_target
4888,BE0008994_target
4889,BE0005770_target
4890,BE0005812_target
4891,BE0005538_target
4892,BE0009047_target
4893,BE0001060_target
4894,BE0009048_target
4895,BE0001213_target
4896,BE0003449_target
4897,BE0000922_target
4898,BE0009049_target
4899,BE0005852_target
4900,BE0001119_target
4901,BE0009069_target
4902,BE0001529_target
4903,BE0009050_target
4904,BE0009070_target
4905,BE0009071_target
4906,BE0009072_target
4907,BE0009051_target
4908,BE0003266_target
4909,BE0001701_target
4910,BE0009053_target
4911,BE0009054_target
4912,BE0009055_target
4913,BE0003503_target
4914,BE0003504_target
4915,BE0009073_target
4916,BE0009074_target
4917,BE0004672_target
4918,BE0009075_target
4919,BE0009076_target
4920,BE0001180_target
4921,BE0004161_target
4922,BE0009057_target
4923,BE0009077_target
4924,BE0009058_target
4925,BE0005097_target
4926,BE0005098_target
4927,BE0009078_target
4928,BE0000616_target
4929,BE0009079_target
4930,BE0009080_target
4931,BE0009060_target
4932,BE0009081_target
4933,BE0009082_target
4934,BE0009083_target
4935,BE0009084_target
4936,BE0002440_target
4937,BE0001017_target
4938,BE0009061_target
4939,BE0009062_target
4940,BE0009085_target
4941,BE0009086_target
4942,BE0009063_target
4943,BE0009087_target
4944,BE0009088_target
4945,BE0009064_target
4946,BE0004613_target
4947,BE0009089_target
4948,BE0005533_target
4949,BE0000952_target
4950,BE0009090_target
4951,BE0009067_target
4952,BE0000209_target
4953,BE0000337_target
4954,BE0009092_target
4955,BE0009093_target
4956,BE0001148_target
4957,BE0008485_target
4958,BE0003189_target
4959,BE0001568_target
4960,BE0009681_target
4961,BE0002015_target
4962,BE0000997_target
4963,BE0001238_target
4964,BE0001294_target
4965,BE0002367_target
4966,BE0002368_target
4967,BE0002796_target
4968,BE0001967_target
4969,BE0003986_target
4970,BE0000335_target
4971,BE0003385_target
4972,BE0003987_target
4973,BE0003988_target
4974,BE0003989_target
4975,BE0003990_target
4976,BE0003991_target
4977,BE0003992_target
4978,BE0003993_target
4979,BE0003994_target
4980,BE0003995_target
4981,BE0003996_target
4982,BE0001392_target
4983,BE0005788_target
4984,BE0001033_target
4985,BE0001796_target
4986,BE0001800_target
4987,BE0001542_target
4988,BE0001830_target
4989,BE0003783_target
4990,BE0001236_target
4991,BE0002929_target
4992,BE0004053_target
4993,BE0004054_target
4994,BE0001817_target
4995,BE0004055_target
4996,BE0004056_target
4997,BE0010006_target
4998,BE0005540_target
4999,BE0009979_target
5000,BE0001156_target
5001,BE0005300_target
5002,BE0003959_target
5003,BE0010192_target
5004,BE0004427_target
5005,BE0000878_target
5006,BE0010193_target
5007,BE0010046_target
5008,BE0004604_target
5009,BE0000994_target
5010,BE0003549_target
5011,BE0003538_target
5012,BE0000911_target
5013,BE0001415_target
5014,BE0004749_target
5015,BE0003833_target
5016,BE0002426_target
5017,BE0009912_target
5018,BE0009913_target
5019,BE0009914_target
5020,BE0002391_target
5021,BE0002399_target
5022,BE0002422_target
5023,BE0003508_target
5024,BE0009715_target
5025,BE0009714_target
5026,BE0009716_target
5027,BE0000870_target
5028,BE0002416_target
5029,BE0009777_target
5030,BE0009774_target
5031,BE0003813_target
5032,BE0002427_target
5033,BE0004731_target
5034,BE0003440_target
5035,BE0000619_target
5036,BE0004701_target
5037,BE0004845_target
5038,BE0003542_target
5039,BE0009697_target
5040,BE0008663_target
5041,BE0000981_target
5042,BE0004703_target
5043,BE0000183_target
5044,BE0004839_target
5045,BE0000481_target
5046,BE0009339_target
5047,BE0005802_target
5048,BE0003513_target
5049,BE0009857_target
5050,BE0004717_target
5051,BE0003484_target
5052,BE0002859_target
5053,BE0004004_target
5054,BE0004753_target
5055,BE0003492_target
5056,BE0004734_target
5057,BE0004735_target
5058,BE0002050_target
5059,BE0001594_target
5060,BE0002373_target
5061,BE0002372_target
5062,BE0002133_target
5063,BE0001341_target
5064,BE0004714_target
5065,BE0001208_target
5066,BE0002446_target
5067,BE0001667_target
5068,BE0004744_target
5069,BE0004745_target
5070,BE0004384_target
5071,BE0001424_target
5072,BE0009385_target
5073,BE0004041_target
5074,BE0004715_target
5075,BE0004502_target
5076,BE0004718_target
5077,BE0004719_target
5078,BE0004720_target
5079,BE0004721_target
5080,BE0004722_target
5081,BE0004723_target
5082,BE0004724_target
5083,BE0004725_target
5084,BE0004726_target
5085,BE0000452_target
5086,BE0003528_target
5087,BE0003529_target
5088,BE0002147_target
5089,BE0001102_target
5090,BE0001739_target
5091,BE0003531_target
5092,BE0001091_target
5093,BE0004824_target
5094,BE0009719_target
5095,BE0008968_target
5096,BE0009007_target
5097,BE0004855_target
5098,BE0001389_target
5099,BE0001150_target
5100,BE0001126_target
5101,BE0000232_target
5102,BE0008988_target
5103,BE0000402_target
5104,BE0000359_target
5105,BE0009534_target
5106,BE0009490_target
5107,BE0002432_target
5108,BE0008652_target
5109,BE0009881_target
5110,BE0009882_target
5111,BE0000625_target
5112,BE0003479_target
5113,BE0004732_target
5114,BE0002408_target
5115,BE0004145_target
5116,BE0003493_target
5117,BE0004146_target
5118,BE0000999_target
5119,BE0003148_target
5120,BE0004736_target
5121,BE0004739_target
5122,BE0004737_target
5123,BE0002349_target
5124,BE0004738_target
5125,BE0003502_target
5126,BE0003390_target
5127,BE0004747_target
5128,BE0004748_target
5129,BE0004756_target
5130,BE0004757_target
5131,BE0004758_target
5132,BE0004759_target
5133,BE0004772_target
5134,BE0002403_target
5135,BE0009664_target
5136,BE0010055_target
5137,BE0008651_target
5138,BE0005863_target
5139,BE0003414_target
5140,BE0005864_target
5141,BE0005865_target
5142,BE0003436_target
5143,BE0000918_target
5144,BE0000477_target
5145,BE0003376_target
5146,BE0003496_target
5147,BE0003894_target
5148,BE0002831_target
5149,BE0001430_target
5150,BE0002029_target
5151,BE0004185_target
5152,BE0008648_target
5153,BE0008649_target
5154,BE0008650_target
5155,BE0008647_target
5156,BE0009153_target
5157,BE0004857_target
5158,BE0009158_target
5159,BE0009159_target
5160,BE0002468_target
5161,BE0000816_target
5162,BE0001111_target
5163,BE0002362_target
5164,BE0002363_target
5165,BE0003612_target
5166,BE0004584_target
5167,BE0009156_target
5168,BE0008658_target
5169,BE0010052_target
5170,BE0010194_target
5171,BE0002216_target
5172,BE0002212_target
5173,BE0003798_target
5174,BE0004049_target
5175,BE0008624_target
5176,BE0004631_target
5177,BE0000008_target
5178,BE0000542_target
5179,BE0000011_target
5180,BE0000780_target
5181,BE0003814_target
5182,BE0001786_target
5183,BE0009441_target
5184,BE0009997_target
5185,BE0000448_target
5186,BE0010057_target
5187,BE0009273_target
5188,BE0008653_target
5189,BE0004467_target
5190,BE0000193_target
5191,BE0000425_target
5192,BE0000068_target
5193,BE0005793_target
5194,BE0003732_target
5195,BE0003733_target
5196,BE0001684_target
5197,BE0005156_target
5198,BE0005131_target
5199,BE0005013_target
5200,BE0008956_target
5201,BE0008957_target
5202,BE0008958_target
5203,BE0008959_target
5204,BE0009139_target
5205,BE0008960_target
5206,BE0008961_target
5207,BE0008962_target
5208,BE0008963_target
5209,BE0008964_target
5210,BE0008965_target
5211,BE0008966_target
5212,BE0008967_target
5213,BE0000088_target
5214,BE0004352_target
5215,BE0000160_target
5216,BE0000039_target
5217,BE0001972_target
5218,BE0004641_target
5219,BE0008970_target
5220,BE0008972_target
5221,BE0008973_target
5222,BE0001199_target
5223,BE0004454_target
5224,BE0001425_target
5225,BE0004174_target
5226,BE0008974_target
5227,BE0008975_target
5228,BE0005284_target
5229,BE0008976_target
5230,BE0001179_target
5231,BE0008977_target
5232,BE0008978_target
5233,BE0000645_target
5234,BE0003777_target
5235,BE0005818_target
5236,BE0008989_target
5237,BE0008995_target
5238,BE0005816_target
5239,BE0003394_target
5240,BE0000992_target
5241,BE0000921_target
5242,BE0009046_target
5243,BE0008979_target
5244,BE0008879_target
5245,BE0008880_target
5246,BE0002854_target
5247,BE0002857_target
5248,BE0009052_target
5249,BE0004930_target
5250,BE0009056_target
5251,BE0002815_target
5252,BE0005089_target
5253,BE0009059_target
5254,BE0009065_target
5255,BE0009066_target
5256,BE0000946_target
5257,BE0000537_target
5258,BE0009068_target
5259,BE0001125_target
5260,BE0002458_target
5261,BE0004961_target
5262,BE0008720_target
5263,BE0008655_target
5264,BE0000960_target
5265,BE0009334_target
5266,BE0000027_target
5267,BE0000176_target
5268,BE0008642_target
5269,BE0003089_target
5270,BE0000266_target
5271,BE0009677_target
5272,BE0009678_target
5273,BE0002486_target
5274,BE0008643_target
5275,BE0000302_target
5276,BE0005459_target
5277,BE0002193_target
5278,BE0010064_target
5279,BE0009346_target
5280,BE0004496_target
5281,BE0004522_target
5282,BE0003957_target
5283,BE0004619_target
5284,BE0003094_target
5285,BE0001565_target
5286,BE0003206_target
5287,BE0000819_target
5288,BE0000318_target
5289,BE0009001_target
5290,BE0008719_target
5291,BE0000317_target
5292,BE0004500_target
5293,BE0000377_target
5294,BE0002247_target
5295,BE0000239_target
5296,BE0009883_target
5297,BE0001057_target
5298,BE0000457_target
5299,BE0002476_target
5300,BE0008691_target
5301,BE0008692_target
5302,BE0008693_target
5303,BE0002145_target
5304,BE0008694_target
5305,BE0008695_target
5306,BE0005259_target
5307,BE0008696_target
5308,BE0002950_target
5309,BE0008697_target
5310,BE0008698_target
5311,BE0008699_target
5312,BE0008700_target
5313,BE0008701_target
5314,BE0008702_target
5315,BE0008703_target
5316,BE0008704_target
5317,BE0008705_target
5318,BE0008706_target
5319,BE0008707_target
5320,BE0008708_target
5321,BE0008709_target
5322,BE0008710_target
5323,BE0008711_target
5324,BE0005274_target
5325,BE0004557_target
5326,BE0001141_target
5327,BE0001173_target
5328,BE0002091_target
5329,BE0000004_target
5330,BE0003407_target
5331,BE0000934_target
5332,BE0001478_target
5333,BE0001838_target
5334,BE0002389_target
5335,BE0009755_target
5336,BE0001411_target
5337,BE0005561_target
5338,BE0000135_target
5339,BE0003840_target
5340,BE0009022_target
5341,BE0009097_target
5342,BE0000904_target
5343,BE0004554_target
5344,BE0009098_target
5345,BE0005806_target
5346,BE0009099_target
5347,BE0005795_target
5348,BE0001089_target
5349,BE0009100_target
5350,BE0009026_target
5351,BE0009101_target
5352,BE0003432_target
5353,BE0009102_target
5354,BE0009095_target
5355,BE0004493_target
5356,BE0000589_target
5357,BE0003419_target
5358,BE0004118_target
5359,BE0009104_target
5360,BE0009105_target
5361,BE0009106_target
5362,BE0003828_target
5363,BE0009107_target
5364,BE0009108_target
5365,BE0009109_target
5366,BE0009110_target
5367,BE0009111_target
5368,BE0009112_target
5369,BE0009113_target
5370,BE0009114_target
5371,BE0009115_target
5372,BE0009116_target
5373,BE0009117_target
5374,BE0009118_target
5375,BE0009119_target
5376,BE0004503_target
5377,BE0009120_target
5378,BE0009160_target
5379,BE0009122_target
5380,BE0009037_target
5381,BE0004469_target
5382,BE0009123_target
5383,BE0003402_target
5384,BE0001408_target
5385,BE0009161_target
5386,BE0009162_target
5387,BE0004598_target
5388,BE0009103_target
5389,BE0009163_target
5390,BE0009164_target
5391,BE0009165_target
5392,BE0009166_target
5393,BE0009167_target
5394,BE0009168_target
5395,BE0009170_target
5396,BE0009171_target
5397,BE0009172_target
5398,BE0009173_target
5399,BE0009174_target
5400,BE0009175_target
5401,BE0009176_target
5402,BE0001448_target
5403,BE0009177_target
5404,BE0009178_target
5405,BE0009179_target
5406,BE0009180_target
5407,BE0009181_target
5408,BE0009182_target
5409,BE0001516_target
5410,BE0009183_target
5411,BE0009184_target
5412,BE0009185_target
5413,BE0009186_target
5414,BE0009187_target
5415,BE0009188_target
5416,BE0009189_target
5417,BE0009190_target
5418,BE0009191_target
5419,BE0009192_target
5420,BE0009193_target
5421,BE0009194_target
5422,BE0009195_target
5423,BE0009196_target
5424,BE0009197_target
5425,BE0009198_target
5426,BE0009199_target
5427,BE0009200_target
5428,BE0009201_target
5429,BE0009202_target
5430,BE0009203_target
5431,BE0009204_target
5432,BE0009205_target
5433,BE0009206_target
5434,BE0009207_target
5435,BE0009208_target
5436,BE0009209_target
5437,BE0009210_target
5438,BE0009211_target
5439,BE0009212_target
5440,BE0009213_target
5441,BE0009214_target
5442,BE0009740_target
5443,BE0009216_target
5444,BE0009217_target
5445,BE0009218_target
5446,BE0009219_target
5447,BE0009220_target
5448,BE0009221_target
5449,BE0009222_target
5450,BE0009223_target
5451,BE0009224_target
5452,BE0003172_target
5453,BE0009225_target
5454,BE0009226_target
5455,BE0009227_target
5456,BE0009228_target
5457,BE0009229_target
5458,BE0009230_target
5459,BE0009231_target
5460,BE0009232_target
5461,BE0009233_target
5462,BE0009234_target
5463,BE0009235_target
5464,BE0009236_target
5465,BE0009237_target
5466,BE0009238_target
5467,BE0009239_target
5468,BE0009240_target
5469,BE0009241_target
5470,BE0009242_target
5471,BE0009244_target
5472,BE0009245_target
5473,BE0009246_target
5474,BE0009247_target
5475,BE0009248_target
5476,BE0009249_target
5477,BE0009741_target
5478,BE0009251_target
5479,BE0009252_target
5480,BE0009253_target
5481,BE0009254_target
5482,BE0009255_target
5483,BE0009256_target
5484,BE0009257_target
5485,BE0009258_target
5486,BE0009259_target
5487,BE0009260_target
5488,BE0009261_target
5489,BE0009262_target
5490,BE0009263_target
5491,BE0009264_target
5492,BE0009265_target
5493,BE0009266_target
5494,BE0009267_target
5495,BE0009268_target
5496,BE0009269_target
5497,BE0009270_target
5498,BE0009271_target
5499,BE0009917_target
5500,BE0002447_target
5501,BE0009682_target
5502,BE0009683_target
5503,BE0009684_target
5504,BE0003639_target
5505,BE0003074_target
5506,BE0000358_target
5507,BE0003772_target
5508,BE0001097_target
5509,BE0009456_target
5510,BE0010122_target
5511,BE0009388_target
5512,BE0009378_target
5513,BE0009757_target
5514,BE0000264_target
5515,BE0002838_target
5516,BE0004281_target
5517,BE0003415_target
5518,BE0009665_target
5519,BE0009867_target
5520,BE0009694_target
5521,BE0001315_target
5522,BE0009501_target
5523,BE0000772_target
5524,BE0003781_target
5525,BE0001598_target
5526,BE0008672_target
5527,BE0004866_target
5528,BE0003533_target
5529,BE0002793_target
5530,BE0010960_target
5531,BE0001316_target
5532,BE0003541_target
5533,BE0001646_target
5534,BE0002135_target
5535,BE0009379_target
5536,BE0001580_target
5537,BE0009380_target
5538,BE0009381_target
5539,BE0009382_target
5540,BE0004109_target
5541,BE0003761_target
5542,BE0009383_target
5543,BE0009384_target
5544,BE0009386_target
5545,BE0009387_target
5546,BE0009389_target
5547,BE0009390_target
5548,BE0009391_target
5549,BE0009392_target
5550,BE0004632_target
5551,BE0009393_target
5552,BE0009394_target
5553,BE0009395_target
5554,BE0003782_target
5555,BE0001861_target
5556,BE0009396_target
5557,BE0009397_target
5558,BE0009398_target
5559,BE0009399_target
5560,BE0009400_target
5561,BE0009401_target
5562,BE0009402_target
5563,BE0003791_target
5564,BE0009403_target
5565,BE0009404_target
5566,BE0009405_target
5567,BE0009406_target
5568,BE0009407_target
5569,BE0003335_target
5570,BE0009408_target
5571,BE0001312_target
5572,BE0009409_target
5573,BE0000665_target
5574,BE0009410_target
5575,BE0009411_target
5576,BE0000991_target
5577,BE0003404_target
5578,BE0004601_target
5579,BE0009412_target
5580,BE0009413_target
5581,BE0009414_target
5582,BE0009415_target
5583,BE0009324_target
5584,BE0009416_target
5585,BE0009417_target
5586,BE0004324_target
5587,BE0004147_target
5588,BE0004076_target
5589,BE0003792_target
5590,BE0004108_target
5591,BE0009418_target
5592,BE0009419_target
5593,BE0002641_target
5594,BE0009420_target
5595,BE0001082_target
5596,BE0009421_target
5597,BE0009422_target
5598,BE0009423_target
5599,BE0003382_target
5600,BE0003381_target
5601,BE0009424_target
5602,BE0001824_target
5603,BE0009425_target
5604,BE0004043_target
5605,BE0009426_target
5606,BE0009427_target
5607,BE0001209_target
5608,BE0003984_target
5609,BE0001776_target
5610,BE0009428_target
5611,BE0003788_target
5612,BE0009429_target
5613,BE0009430_target
5614,BE0009431_target
5615,BE0004012_target
5616,BE0009432_target
5617,BE0009433_target
5618,BE0009435_target
5619,BE0009436_target
5620,BE0009437_target
5621,BE0009438_target
5622,BE0009439_target
5623,BE0004140_target
5624,BE0009440_target
5625,BE0004549_target
5626,BE0009442_target
5627,BE0003839_target
5628,BE0009443_target
5629,BE0009444_target
5630,BE0009445_target
5631,BE0009446_target
5632,BE0001065_target
5633,BE0009447_target
5634,BE0009448_target
5635,BE0009449_target
5636,BE0009450_target
5637,BE0009451_target
5638,BE0009452_target
5639,BE0009453_target
5640,BE0004344_target
5641,BE0009454_target
5642,BE0009455_target
5643,BE0009457_target
5644,BE0009458_target
5645,BE0009459_target
5646,BE0009460_target
5647,BE0009461_target
5648,BE0003430_target
5649,BE0009462_target
5650,BE0009463_target
5651,BE0009464_target
5652,BE0009465_target
5653,BE0009466_target
5654,BE0009467_target
5655,BE0009468_target
5656,BE0009469_target
5657,BE0004386_target
5658,BE0009470_target
5659,BE0009471_target
5660,BE0009472_target
5661,BE0009473_target
5662,BE0009474_target
5663,BE0003391_target
5664,BE0009475_target
5665,BE0009476_target
5666,BE0009477_target
5667,BE0009478_target
5668,BE0009479_target
5669,BE0009480_target
5670,BE0009481_target
5671,BE0009482_target
5672,BE0009483_target
5673,BE0009484_target
5674,BE0009485_target
5675,BE0009486_target
5676,BE0004271_target
5677,BE0009487_target
5678,BE0009488_target
5679,BE0009489_target
5680,BE0009491_target
5681,BE0004946_target
5682,BE0009493_target
5683,BE0009494_target
5684,BE0009495_target
5685,BE0009496_target
5686,BE0003796_target
5687,BE0009497_target
5688,BE0009498_target
5689,BE0009499_target
5690,BE0009500_target
5691,BE0009502_target
5692,BE0009503_target
5693,BE0009504_target
5694,BE0009505_target
5695,BE0009506_target
5696,BE0009507_target
5697,BE0009508_target
5698,BE0009509_target
5699,BE0009510_target
5700,BE0004077_target
5701,BE0009511_target
5702,BE0000437_target
5703,BE0009512_target
5704,BE0009513_target
5705,BE0009514_target
5706,BE0009515_target
5707,BE0001277_target
5708,BE0009516_target
5709,BE0009517_target
5710,BE0009518_target
5711,BE0009519_target
5712,BE0009520_target
5713,BE0009521_target
5714,BE0003745_target
5715,BE0009522_target
5716,BE0009523_target
5717,BE0009524_target
5718,BE0004475_target
5719,BE0002417_target
5720,BE0003431_target
5721,BE0009588_target
5722,BE0003889_target
5723,BE0001385_target
5724,BE0009525_target
5725,BE0009526_target
5726,BE0009527_target
5727,BE0003090_target
5728,BE0009528_target
5729,BE0009529_target
5730,BE0009530_target
5731,BE0009531_target
5732,BE0009532_target
5733,BE0009533_target
5734,BE0004191_target
5735,BE0004274_target
5736,BE0009535_target
5737,BE0009536_target
5738,BE0009537_target
5739,BE0009538_target
5740,BE0009539_target
5741,BE0009540_target
5742,BE0009541_target
5743,BE0009542_target
5744,BE0009543_target
5745,BE0004328_target
5746,BE0009544_target
5747,BE0009559_target
5748,BE0010221_target
5749,BE0000080_target
5750,BE0009747_target
5751,BE0009746_target
5752,BE0009745_target
5753,BE0009360_target
5754,BE0010068_target
5755,BE0010070_target
5756,BE0002420_target
5757,BE0002438_target
5758,BE0003520_target
5759,BE0001172_target
5760,BE0010514_target
5761,BE0009680_target
5762,BE0009630_target
5763,BE0009679_target
5764,BE0009009_target
5765,BE0009866_target
5766,BE0010066_target
5767,BE0010067_target
5768,BE0009787_target
5769,BE0009548_target
5770,BE0003426_target
5771,BE0009558_target
5772,BE0004754_target
5773,BE0009718_target
5774,BE0009562_target
5775,BE0009849_target
5776,BE0009918_target
5777,BE0003422_target
5778,BE0010184_target
5779,BE0009798_target
5780,BE0003383_target
5781,BE0010188_target
5782,BE0008671_target
5783,BE0005577_target
5784,BE0003675_target
5785,BE0003674_target
5786,BE0004850_target
5787,BE0009579_target
5788,BE0009374_target
5789,BE0001421_target
5790,BE0009323_target
5791,BE0009367_target
5792,BE0008717_target
5793,BE0000329_target
5794,BE0004527_target
5795,BE0004820_target
5796,BE0001379_target
5797,BE0000006_target
5798,BE0009370_target
5799,BE0003399_target
5800,BE0009736_target
5801,BE0009935_target
5802,BE0009352_target
5803,BE0009341_target
5804,BE0009345_target
5805,BE0001103_target
5806,BE0002370_target
5807,BE0000983_target
5808,BE0001152_target
5809,BE0009911_target
5810,BE0009908_target
5811,BE0009909_target
5812,BE0009910_target
5813,BE0009915_target
5814,BE0009916_target
5815,BE0001251_target
5816,BE0009563_target
5817,BE0010016_target
5818,BE0003801_target
5819,BE0010019_target
5820,BE0009862_target
5821,BE0010189_target
5822,BE0010182_target
5823,BE0004294_target
5824,BE0003512_target
5825,BE0010095_target
5826,BE0009790_target
5827,BE0010181_target
5828,BE0009818_target
5829,BE0009820_target
5830,BE0010136_target
5831,BE0010190_target
5832,BE0008625_target
5833,BE0003644_target
5834,BE0010027_target
5835,BE0010187_target
5836,BE0002207_target
5837,BE0001072_target
5838,BE0000890_target
5839,BE0001913_target
5840,BE0010029_target
5841,BE0010225_target
5842,BE0004071_target
5843,BE0009794_target
5844,BE0008685_target
5845,BE0010198_target
5846,BE0002371_target
5847,BE0002443_target
5848,BE0010022_target
5849,BE0010010_target
5850,BE0010023_target
5851,BE0003643_target
5852,BE0000046_target
5853,BE0010205_target
5854,BE0010206_target
5855,BE0010202_target
5856,BE0010045_target
5857,BE0001016_target
5858,BE0010059_target
5859,BE0010214_target
5860,hsa:5914
5861,hsa:3757
5862,hsa:768
5863,hsa:3156
5864,hsa:5617
5865,hsa:6340
5866,hsa:64805
5867,hsa:943
5868,hsa:496
5869,hsa:10673
5870,hsa:2224
5871,hsa:5894
5872,hsa:3350
5873,hsa:554
5874,hsa:5293
5875,hsa:79054
5876,hsa:8911
5877,hsa:5139
5878,hsa:5340
5879,hsa:2906
5880,hsa:57657
5881,hsa:56479
5882,hsa:595
5883,hsa:2905
5884,hsa:3932
5885,hsa:10013
5886,hsa:3062
5887,hsa:5737
5888,hsa:249
5889,hsa:2557
5890,hsa:3742
5891,hsa:93589
5892,hsa:6328
5893,hsa:11280
5894,hsa:3746
5895,hsa:135
5896,hsa:1956
5897,hsa:5465
5898,hsa:215
5899,hsa:79001
5900,hsa:2618
5901,hsa:1131
5902,hsa:1269
5903,hsa:2982
5904,hsa:2563
5905,hsa:2693
5906,hsa:761
5907,hsa:219
5908,hsa:624
5909,hsa:5562
5910,hsa:2566
5911,hsa:6559
5912,hsa:1551
5913,hsa:3758
5914,hsa:3283
5915,hsa:7423
5916,hsa:3354
5917,hsa:10038
5918,hsa:8074
5919,hsa:6338
5920,hsa:10846
5921,hsa:778
5922,hsa:5140
5923,hsa:124
5924,hsa:2984
5925,hsa:6531
5926,hsa:5732
5927,hsa:1800
5928,hsa:57053
5929,hsa:203068
5930,hsa:2561
5931,hsa:11261
5932,hsa:1909
5933,hsa:2558
5934,hsa:1139
5935,hsa:4609
5936,hsa:3760
5937,hsa:6714
5938,hsa:8912
5939,hsa:255738
5940,hsa:3764
5941,hsa:5605
5942,hsa:2568
5943,hsa:1080
5944,hsa:3767
5945,hsa:279
5946,hsa:347733
5947,hsa:1136
5948,hsa:4544
5949,hsa:3744
5950,hsa:116444
5951,hsa:1144
5952,hsa:3455
5953,hsa:153
5954,hsa:10383
5955,hsa:6869
5956,hsa:5734
5957,hsa:1128
5958,hsa:9177
5959,hsa:2263
5960,hsa:4311
5961,hsa:6529
5962,hsa:915
5963,hsa:125
5964,hsa:5021
5965,hsa:3676
5966,hsa:2567
5967,hsa:2692
5968,hsa:6258
5969,hsa:5137
5970,hsa:100
5971,hsa:2571
5972,hsa:51284
5973,hsa:4158
5974,hsa:6240
5975,hsa:1803
5976,hsa:477
5977,hsa:5731
5978,hsa:1584
5979,hsa:2100
5980,hsa:2554
5981,hsa:9817
5982,hsa:64816
5983,hsa:7525
5984,hsa:2064
5985,hsa:148
5986,hsa:1135
5987,hsa:1816
5988,hsa:57823
5989,hsa:3480
5990,hsa:7173
5991,hsa:224
